edad,AniosDireccion,Gastocoche,Aniosempleo,Aniosresiden,ingres,ingres_pred,segmento
28.0,0.0,37.4,0.0,1.0,74.0,74.7955755441588,Alto
36.0,6.0,63.8,11.0,5.0,130.0,127.59160946535366,Muy Alto
46.0,6.0,22.8,15.0,1.0,46.0,45.70596076608358,Medio
24.0,3.0,12.6,1.0,5.0,25.0,25.402586516276802,Bajo
38.0,3.0,39.0,9.0,4.0,78.0,78.09468961234307,Alto
31.0,5.0,13.9,7.0,1.0,28.0,27.90546237547002,Bajo
37.0,7.0,29.4,10.0,2.0,58.0,58.86984995535794,Alto
58.0,1.0,8.4,4.0,1.0,17.0,17.002981086536938,Muy Bajo
37.0,6.0,15.4,8.0,2.0,31.0,30.936786462018365,Bajo
69.0,25.0,5.3,29.0,1.0,11.0,10.789999647296879,Muy Bajo
44.0,15.0,13.3,11.0,1.0,27.0,26.70564642979941,Bajo
66.0,1.0,34.7,14.0,1.0,68.0,69.51231857415897,Alto
50.0,4.0,34.6,11.0,1.0,70.0,69.26048409100213,Alto
30.0,10.0,12.6,0.0,1.0,25.0,25.279177425296794,Muy Bajo
41.0,7.0,13.6,11.0,2.0,28.0,27.355230589960087,Bajo
57.0,13.0,65.1,29.0,1.0,130.0,130.12584434277917,Muy Alto
69.0,11.0,65.1,29.0,1.0,130.0,130.1605699013992,Muy Alto
53.0,26.0,39.5,17.0,2.0,81.0,78.99643048457503,Alto
38.0,15.0,27.1,14.0,1.0,56.0,54.231528118689,Medio
46.0,17.0,57.1,13.0,1.0,114.0,114.0983499054922,Muy Alto
61.0,31.0,14.8,4.0,2.0,29.0,29.69173663547801,Bajo
48.0,0.0,13.8,3.0,5.0,28.0,27.865683202607197,Bajo
35.0,14.0,9.3,8.0,4.0,19.0,18.784799034428648,Muy Bajo
55.0,1.0,65.1,27.0,3.0,130.0,130.21840639143375,Muy Alto
51.0,10.0,65.1,23.0,2.0,130.0,130.14147615786806,Muy Alto
45.0,10.0,30.8,23.0,1.0,61.0,61.66314184766094,Alto
50.0,29.0,42.1,14.0,2.0,86.0,84.16114075581652,Alto
36.0,11.0,24.3,8.0,2.0,49.0,48.67326369046576,Medio
44.0,13.0,24.4,10.0,3.0,49.0,48.91347350047186,Medio
38.0,11.0,12.5,1.0,1.0,25.0,25.095444336763958,Muy Bajo
50.0,8.0,30.7,10.0,1.0,61.0,61.46205086381669,Alto
37.0,9.0,28.0,9.0,1.0,57.0,56.04010045372413,Alto
48.0,11.0,65.1,25.0,1.0,130.0,130.10689298277848,Muy Alto
46.0,5.0,17.7,6.0,2.0,35.0,35.5468765642067,Bajo
51.0,10.0,26.1,2.0,1.0,51.0,52.26580532297502,Medio
22.0,2.0,10.7,0.0,5.0,21.0,21.60931960922354,Muy Bajo
69.0,20.0,8.5,25.0,1.0,17.0,17.18769002367176,Muy Bajo
61.0,12.0,11.7,14.0,1.0,23.0,23.5677826457382,Muy Bajo
40.0,19.0,14.2,3.0,4.0,29.0,28.54585755931564,Bajo
49.0,27.0,20.0,20.0,1.0,39.0,40.05346157112775,Medio
43.0,15.0,46.5,24.0,4.0,91.0,93.04817996270944,Alto
26.0,1.0,15.7,8.0,1.0,31.0,31.502556470226786,Bajo
41.0,18.0,65.1,22.0,4.0,130.0,130.14099524657084,Muy Alto
44.0,9.0,19.5,12.0,2.0,40.0,39.12799254995537,Medio
27.0,4.0,49.2,0.0,2.0,102.0,98.34929715654374,Muy Alto
48.0,16.0,48.6,2.0,1.0,98.0,97.12957402001243,Muy Alto
44.0,19.0,19.7,13.0,4.0,39.0,39.54461821664742,Medio
53.0,16.0,65.1,12.0,1.0,130.0,130.07852763184223,Muy Alto
41.0,14.0,34.6,9.0,1.0,71.0,69.1987419031395,Alto
63.0,23.0,58.1,29.0,1.0,118.0,116.13422197821151,Muy Alto
29.0,3.0,19.8,10.0,3.0,42.0,39.73969728857189,Medio
39.0,6.0,39.8,16.0,1.0,81.0,79.61128739726502,Alto
39.0,1.0,13.1,8.0,2.0,26.0,26.371327276608298,Bajo
36.0,15.0,43.8,11.0,1.0,87.0,87.54324529565409,Alto
28.0,4.0,34.2,8.0,5.0,68.0,68.51658676283495,Alto
54.0,5.0,65.1,29.0,1.0,130.0,130.14970710909765,Muy Alto
36.0,8.0,39.1,16.0,4.0,78.0,78.28159986225731,Alto
57.0,13.0,65.1,29.0,1.0,130.0,130.12584434277917,Muy Alto
41.0,16.0,21.5,21.0,1.0,42.0,43.072009600371196,Medio
31.0,3.0,22.1,1.0,5.0,45.0,44.37341298785469,Medio
39.0,7.0,46.4,12.0,2.0,93.0,92.79705460061822,Alto
54.0,23.0,65.1,18.0,1.0,130.0,130.0634438268358,Muy Alto
49.0,20.0,50.4,17.0,2.0,104.0,100.75879070270133,Muy Alto
54.0,31.0,60.1,26.0,2.0,120.0,120.09623564425775,Muy Alto
36.0,5.0,16.3,3.0,3.0,33.0,32.7533564621353,Bajo
53.0,29.0,54.6,19.0,4.0,111.0,109.17091282980076,Muy Alto
60.0,8.0,4.4,0.0,2.0,9.0,9.02045682767083,Muy Bajo
29.0,9.0,14.5,10.0,5.0,29.0,29.1960922814047,Bajo
50.0,0.0,12.4,9.0,2.0,24.0,25.00485844887954,Muy Bajo
62.0,7.0,23.6,8.0,2.0,50.0,47.350539241666056,Medio
44.0,16.0,48.7,20.0,1.0,100.0,97.3484627854777,Muy Alto
65.0,31.0,65.1,29.0,2.0,130.0,130.1021139996132,Muy Alto
56.0,23.0,65.1,29.0,1.0,130.0,130.08530142461117,Muy Alto
32.0,2.0,20.5,2.0,4.0,40.0,41.16150579262144,Medio
40.0,1.0,42.2,12.0,1.0,86.0,84.41501982922063,Alto
20.0,0.0,9.5,0.0,4.0,19.0,19.191003989354254,Muy Bajo
59.0,1.0,8.1,18.0,3.0,16.0,16.483016267737934,Muy Bajo
58.0,7.0,5.0,29.0,1.0,10.0,10.23552414156698,Muy Bajo
37.0,2.0,38.1,3.0,3.0,75.0,76.26391946291511,Alto
52.0,1.0,60.8,29.0,1.0,123.0,121.58086244540621,Muy Alto
29.0,3.0,22.2,8.0,5.0,43.0,44.57946685892976,Medio
48.0,18.0,13.1,2.0,2.0,27.0,26.317078458505737,Bajo
25.0,3.0,10.8,4.0,1.0,21.0,21.70952719594119,Muy Bajo
35.0,7.0,65.1,3.0,1.0,130.0,130.05819160153962,Muy Alto
28.0,1.0,46.3,1.0,5.0,91.0,92.65976542181383,Alto
42.0,14.0,30.3,9.0,2.0,61.0,60.64849065630099,Alto
53.0,1.0,58.5,29.0,2.0,117.0,117.02114524923164,Muy Alto
67.0,16.0,5.0,2.0,2.0,10.0,10.20593084286094,Muy Bajo
31.0,7.0,47.0,8.0,2.0,95.0,93.96986168319867,Alto
43.0,13.0,33.2,17.0,1.0,67.0,66.42632359529611,Alto
60.0,24.0,29.3,20.0,2.0,60.0,58.672884799963626,Alto
41.0,18.0,65.1,9.0,1.0,130.0,130.039071278836,Muy Alto
62.0,6.0,31.6,13.0,2.0,63.0,63.324388825864354,Alto
37.0,7.0,13.9,2.0,2.0,28.0,27.93059561101581,Bajo
37.0,6.0,24.1,8.0,4.0,46.0,48.34989215489182,Medio
19.0,0.0,10.3,0.0,5.0,20.0,20.812103220016173,Muy Bajo
63.0,31.0,34.4,21.0,2.0,69.0,68.83028951853248,Alto
41.0,15.0,34.5,15.0,4.0,69.0,69.0862719238745,Alto
59.0,31.0,29.3,3.0,2.0,57.0,58.61702021963692,Alto
69.0,26.0,4.6,5.0,1.0,9.0,9.351637650242626,Muy Bajo
44.0,8.0,23.2,7.0,3.0,48.0,46.53356589684814,Medio
53.0,13.0,64.7,26.0,1.0,129.0,129.31398403487495,Muy Alto
37.0,7.0,19.6,11.0,4.0,40.0,39.37209261105199,Medio
64.0,31.0,7.4,6.0,2.0,15.0,14.936681538484477,Muy Bajo
56.0,7.0,42.5,29.0,2.0,86.0,85.08066752606598,Alto
31.0,3.0,20.6,13.0,3.0,42.0,41.345153054916295,Medio
29.0,10.0,14.3,1.0,3.0,29.0,28.724735196462206,Bajo
51.0,23.0,38.5,0.0,4.0,77.0,77.03561301787704,Alto
25.0,2.0,11.2,5.0,5.0,22.0,22.6216048067388,Muy Bajo
44.0,3.0,65.1,14.0,2.0,130.0,130.13829511341046,Muy Alto
35.0,14.0,17.4,4.0,1.0,35.0,34.858730355041395,Bajo
29.0,0.0,14.9,7.0,1.0,30.0,29.91536167027023,Bajo
60.0,8.0,57.2,27.0,4.0,114.0,114.46741548716017,Muy Alto
49.0,28.0,18.7,0.0,2.0,38.0,37.45138837096524,Medio
21.0,2.0,13.6,0.0,4.0,28.0,27.366197020597305,Bajo
63.0,6.0,5.4,17.0,1.0,11.0,11.029814877618625,Muy Bajo
20.0,1.0,9.1,0.0,1.0,18.0,18.30764459626136,Muy Bajo
33.0,11.0,17.3,10.0,1.0,36.0,34.67564006228453,Bajo
61.0,28.0,11.8,1.0,1.0,24.0,23.685549651549746,Muy Bajo
53.0,31.0,16.5,12.0,4.0,34.0,33.13254319595376,Bajo
35.0,1.0,23.9,14.0,1.0,47.0,47.893508749338146,Medio
46.0,2.0,23.9,22.0,1.0,49.0,47.92710791111192,Medio
23.0,1.0,9.3,0.0,1.0,19.0,18.713465028866676,Muy Bajo
47.0,12.0,29.5,6.0,1.0,57.0,59.03934078310244,Alto
49.0,29.0,43.3,2.0,2.0,86.0,86.53428233282372,Alto
43.0,6.0,49.4,1.0,1.0,101.0,98.75121957190612,Muy Alto
64.0,3.0,5.6,29.0,1.0,11.0,11.461533308772688,Muy Bajo
53.0,19.0,65.1,28.0,4.0,130.0,130.17369622126677,Muy Alto
32.0,5.0,9.0,3.0,4.0,18.0,18.206025760069313,Muy Bajo
28.0,9.0,21.0,2.0,5.0,43.0,42.15045681851965,Medio
25.0,6.0,12.9,1.0,4.0,26.0,25.964794840783544,Bajo
31.0,11.0,12.4,2.0,4.0,25.0,24.96312869349662,Muy Bajo
46.0,6.0,37.6,16.0,1.0,77.0,75.23748967245882,Alto
34.0,14.0,15.8,9.0,5.0,31.0,31.78049724094488,Bajo
26.0,1.0,11.7,10.0,5.0,23.0,23.63320737679362,Muy Bajo
42.0,23.0,21.2,12.0,5.0,41.0,42.54325686080466,Medio
58.0,29.0,65.1,29.0,4.0,130.0,130.1482642896387,Muy Alto
55.0,29.0,43.8,19.0,1.0,89.0,87.54511644918011,Alto
63.0,26.0,45.0,22.0,2.0,91.0,90.00084053967433,Alto
59.0,11.0,65.1,23.0,2.0,130.0,130.15569284040635,Muy Alto
43.0,14.0,27.0,12.0,4.0,54.0,54.1253785154233,Medio
41.0,10.0,14.1,3.0,1.0,27.0,28.30162119199035,Bajo
34.0,13.0,17.0,3.0,2.0,33.0,34.08776094807505,Bajo
19.0,0.0,8.0,0.0,3.0,16.0,16.168706489267343,Muy Bajo
27.0,5.0,12.8,9.0,1.0,26.0,25.704799807143765,Bajo
38.0,2.0,21.9,5.0,1.0,43.0,43.89172061882231,Medio
59.0,10.0,19.1,1.0,1.0,39.0,38.315404620959605,Medio
21.0,2.0,9.6,0.0,4.0,19.0,19.38512891926942,Muy Bajo
36.0,16.0,20.3,13.0,2.0,40.0,40.68093662528737,Medio
43.0,6.0,17.1,6.0,3.0,34.0,34.36626188347907,Bajo
41.0,22.0,11.9,5.0,3.0,24.0,23.923525480883395,Muy Bajo
52.0,28.0,13.2,2.0,1.0,27.0,26.46019933585981,Bajo
25.0,4.0,12.8,4.0,5.0,26.0,25.80479766734355,Bajo
24.0,4.0,11.9,1.0,3.0,24.0,23.94778830182696,Muy Bajo
32.0,0.0,29.2,8.0,2.0,59.0,58.48316537776107,Alto
60.0,15.0,65.1,29.0,2.0,130.0,130.15209520809637,Muy Alto
54.0,0.0,15.2,16.0,1.0,31.0,30.58452605718614,Bajo
35.0,11.0,12.8,2.0,1.0,26.0,25.6888343482867,Bajo
46.0,23.0,28.7,14.0,2.0,60.0,57.43851225837589,Alto
25.0,6.0,15.4,3.0,3.0,31.0,30.928974980794973,Bajo
34.0,8.0,12.3,2.0,4.0,24.0,24.781855191198854,Muy Bajo
30.0,8.0,18.7,10.0,2.0,37.0,37.500874329149525,Medio
24.0,3.0,13.5,0.0,3.0,27.0,27.142467335128217,Bajo
34.0,15.0,17.6,0.0,5.0,36.0,35.35395677915162,Bajo
59.0,31.0,65.1,29.0,3.0,130.0,130.115721230778,Muy Alto
38.0,18.0,43.5,17.0,3.0,86.0,87.00143452830832,Alto
36.0,13.0,14.5,3.0,5.0,29.0,29.18552859516567,Bajo
33.0,13.0,11.3,10.0,3.0,22.0,22.750663034313646,Muy Bajo
34.0,10.0,14.5,4.0,4.0,29.0,29.166939061388995,Bajo
57.0,9.0,65.1,29.0,1.0,130.0,130.14115923970786,Muy Alto
36.0,5.0,23.4,5.0,1.0,46.0,46.868623632431145,Medio
39.0,14.0,20.4,0.0,2.0,41.0,40.87438769481691,Medio
26.0,0.0,16.9,2.0,4.0,34.0,33.97266789481284,Bajo
42.0,3.0,25.4,15.0,2.0,52.0,50.92325978750063,Medio
33.0,6.0,60.8,8.0,1.0,121.0,121.48574542246203,Muy Alto
42.0,5.0,16.4,0.0,1.0,33.0,32.90740385287483,Bajo
46.0,0.0,17.6,6.0,1.0,35.0,35.339352196591705,Bajo
28.0,9.0,11.9,1.0,5.0,25.0,23.99194995653663,Muy Bajo
40.0,16.0,17.9,3.0,1.0,36.0,35.85840786701251,Bajo
47.0,23.0,17.5,2.0,4.0,35.0,35.12913664544455,Bajo
25.0,1.0,13.6,5.0,4.0,28.0,27.386933105525063,Bajo
30.0,9.0,10.1,1.0,1.0,21.0,20.296415517661107,Muy Bajo
57.0,20.0,65.1,16.0,1.0,130.0,130.07854316414705,Muy Alto
23.0,0.0,18.0,0.0,5.0,36.0,36.184682018457586,Bajo
23.0,0.0,6.4,1.0,1.0,13.0,12.932596311098196,Muy Bajo
38.0,0.0,16.8,11.0,4.0,34.0,33.814401685593964,Bajo
37.0,8.0,19.8,5.0,1.0,39.0,39.676431844385846,Medio
47.0,7.0,9.5,2.0,1.0,19.0,19.14683617177556,Muy Bajo
20.0,0.0,18.5,0.0,4.0,37.0,37.148407217342005,Medio
19.0,0.0,7.2,0.0,3.0,14.0,14.572492869001765,Muy Bajo
26.0,2.0,10.7,7.0,1.0,22.0,21.520815687872684,Muy Bajo
25.0,1.0,46.1,2.0,1.0,95.0,92.1469567757,Alto
39.0,19.0,15.6,15.0,1.0,31.0,31.27447503775101,Bajo
31.0,5.0,13.0,2.0,3.0,26.0,26.15611996784618,Bajo
37.0,13.0,15.4,5.0,1.0,31.0,30.878113311764313,Bajo
44.0,19.0,12.2,12.0,5.0,24.0,24.605679881438206,Muy Bajo
43.0,6.0,37.0,19.0,1.0,73.0,74.03829322410695,Alto
50.0,31.0,17.4,11.0,1.0,35.0,34.8385157010236,Bajo
45.0,23.0,7.9,1.0,1.0,16.0,15.887061060374991,Muy Bajo
62.0,10.0,46.8,29.0,2.0,99.0,93.66236361737478,Alto
51.0,14.0,18.3,4.0,2.0,36.0,36.717702777623735,Medio
34.0,14.0,32.0,14.0,1.0,66.0,64.0031425636626,Alto
47.0,7.0,59.7,22.0,3.0,121.0,119.39506204516726,Muy Alto
49.0,7.0,32.6,13.0,4.0,66.0,65.34078591344746,Alto
40.0,16.0,30.5,17.0,1.0,61.0,61.020849426664356,Alto
37.0,9.0,43.1,6.0,5.0,88.0,86.27246688682126,Alto
32.0,6.0,15.1,0.0,3.0,30.0,30.341453809733316,Bajo
57.0,2.0,9.5,25.0,2.0,19.0,19.251947261269763,Muy Bajo
26.0,6.0,7.9,5.0,1.0,16.0,15.915599257090337,Muy Bajo
36.0,0.0,18.5,0.0,1.0,37.0,37.10307417215498,Medio
29.0,8.0,46.9,0.0,4.0,93.0,93.80366202552943,Alto
22.0,1.0,17.5,0.0,2.0,35.0,35.099540246985185,Bajo
28.0,3.0,7.4,0.0,5.0,15.0,15.034643756473704,Muy Bajo
44.0,15.0,22.1,11.0,1.0,46.0,44.263996252720766,Medio
21.0,1.0,7.0,2.0,5.0,14.0,14.231558526805246,Muy Bajo
39.0,16.0,14.1,7.0,2.0,28.0,28.30758650699564,Bajo
43.0,15.0,11.1,4.0,2.0,22.0,22.32990606423091,Muy Bajo
30.0,6.0,19.4,6.0,4.0,39.0,38.953193541983254,Medio
35.0,3.0,10.1,6.0,5.0,21.0,20.447116044566606,Muy Bajo
54.0,9.0,65.1,25.0,2.0,130.0,130.15522577256328,Muy Alto
48.0,25.0,65.1,22.0,2.0,130.0,130.0757013353845,Muy Alto
30.0,3.0,22.2,0.0,1.0,46.0,44.46054193810892,Medio
34.0,1.0,30.7,9.0,4.0,62.0,61.53260804716683,Alto
58.0,30.0,61.9,29.0,2.0,125.0,123.70529851185893,Muy Alto
62.0,13.0,17.4,14.0,1.0,35.0,34.93923164174458,Bajo
39.0,2.0,24.7,18.0,2.0,49.0,49.528365360847715,Medio
60.0,3.0,53.9,28.0,2.0,109.0,107.84947228370228,Muy Alto
64.0,31.0,53.1,22.0,1.0,106.0,106.11847421330609,Muy Alto
43.0,8.0,25.4,14.0,2.0,52.0,50.904794910724014,Medio
42.0,17.0,11.2,0.0,2.0,23.0,22.513211916605172,Muy Bajo
19.0,0.0,17.1,0.0,2.0,34.0,34.29849513354565,Bajo
37.0,10.0,14.7,5.0,3.0,29.0,29.547195139213734,Bajo
57.0,31.0,12.9,10.0,2.0,25.0,25.901168172734458,Bajo
57.0,8.0,10.7,3.0,3.0,21.0,21.615744140352188,Muy Bajo
23.0,2.0,9.0,3.0,2.0,18.0,18.14292827766377,Muy Bajo
39.0,9.0,24.6,7.0,1.0,53.0,49.257550056363904,Medio
35.0,13.0,17.2,6.0,1.0,34.0,34.46665953713132,Bajo
34.0,6.0,25.9,7.0,3.0,54.0,51.90588755524573,Medio
46.0,15.0,65.1,28.0,1.0,130.0,130.0917975285434,Muy Alto
48.0,8.0,65.1,28.0,2.0,130.0,130.15025123610383,Muy Alto
37.0,0.0,16.1,11.0,1.0,32.0,32.33403523328734,Bajo
28.0,5.0,15.5,12.0,1.0,32.0,31.099007245772608,Bajo
26.0,1.0,8.5,1.0,3.0,17.0,17.17987794008738,Muy Bajo
62.0,3.0,41.2,23.0,2.0,81.0,82.50620775636852,Alto
63.0,23.0,46.4,29.0,3.0,94.0,92.84388035431272,Alto
32.0,6.0,14.1,5.0,5.0,29.0,28.40835401419699,Bajo
49.0,19.0,65.1,12.0,1.0,130.0,130.0580187557605,Muy Alto
49.0,10.0,10.7,3.0,2.0,23.0,21.562899998874748,Muy Bajo
22.0,1.0,13.0,1.0,1.0,26.0,26.095274278210734,Bajo
53.0,12.0,38.9,24.0,2.0,77.0,77.86391092886075,Alto
34.0,9.0,52.6,11.0,4.0,107.0,105.2014799710038,Muy Alto
52.0,0.0,65.1,25.0,2.0,130.0,130.1851729389602,Muy Alto
43.0,23.0,9.0,3.0,1.0,18.0,18.080497299471688,Muy Bajo
40.0,20.0,15.4,4.0,2.0,31.0,30.883643624458617,Bajo
52.0,19.0,11.2,2.0,1.0,23.0,22.5041238032854,Muy Bajo
56.0,31.0,63.8,25.0,1.0,128.0,127.45451677197394,Muy Alto
48.0,17.0,46.2,23.0,4.0,96.0,92.45164385441498,Alto
38.0,7.0,10.8,5.0,1.0,21.0,21.725113016476573,Muy Bajo
34.0,0.0,18.7,0.0,4.0,38.0,37.5790400842567,Medio
46.0,2.0,28.8,8.0,2.0,60.0,57.70898058101224,Alto
60.0,22.0,16.7,2.0,1.0,34.0,33.48465167668519,Bajo
31.0,4.0,16.3,5.0,1.0,32.0,32.69477809757478,Bajo
30.0,9.0,17.0,9.0,3.0,34.0,34.13065601663357,Bajo
41.0,17.0,33.1,16.0,3.0,67.0,66.25967628516483,Alto
49.0,25.0,23.5,0.0,3.0,47.0,47.067297551497866,Medio
27.0,3.0,16.5,7.0,5.0,34.0,33.200356531382845,Bajo
25.0,5.0,12.4,0.0,3.0,25.0,24.942271834645013,Muy Bajo
28.0,2.0,21.4,11.0,4.0,42.0,42.962415795193614,Medio
30.0,0.0,31.8,6.0,1.0,63.0,63.636053142764794,Alto
26.0,0.0,9.5,1.0,5.0,19.0,19.233256262136816,Muy Bajo
32.0,13.0,22.5,11.0,1.0,46.0,45.042692401162206,Medio
38.0,13.0,35.2,3.0,1.0,71.0,70.38350222625954,Alto
30.0,3.0,10.6,2.0,4.0,21.0,21.400022165910126,Muy Bajo
50.0,7.0,65.1,18.0,2.0,130.0,130.1428219974079,Muy Alto
44.0,25.0,65.1,15.0,2.0,130.0,130.05564011176477,Muy Alto
38.0,13.0,14.7,8.0,1.0,30.0,29.48841286426445,Bajo
44.0,7.0,16.3,0.0,1.0,33.0,32.70473105356991,Bajo
28.0,5.0,13.8,3.0,4.0,29.0,27.774284778277554,Bajo
33.0,6.0,39.5,7.0,1.0,80.0,78.98498085142896,Alto
30.0,2.0,12.6,5.0,2.0,25.0,25.34483316270716,Muy Bajo
26.0,1.0,14.0,4.0,3.0,28.0,28.158577373799442,Bajo
37.0,4.0,15.0,0.0,3.0,30.0,30.160862934896,Bajo
39.0,14.0,12.7,5.0,2.0,26.0,25.518716257071077,Bajo
31.0,4.0,13.3,2.0,5.0,26.0,26.812811372163235,Bajo
50.0,7.0,32.1,19.0,2.0,65.0,64.3005870929149,Alto
29.0,0.0,11.5,5.0,4.0,24.0,23.20972377994532,Muy Bajo
39.0,7.0,17.0,3.0,4.0,34.0,34.176294245184906,Bajo
39.0,19.0,22.6,17.0,2.0,47.0,45.2716393642416,Medio
53.0,16.0,12.9,2.0,3.0,26.0,25.964102167377863,Bajo
69.0,30.0,16.0,20.0,2.0,32.0,32.13316210027214,Bajo
60.0,27.0,30.9,6.0,2.0,61.0,61.83174882732928,Alto
42.0,8.0,39.5,13.0,2.0,79.0,79.03422736059645,Alto
36.0,7.0,46.8,2.0,2.0,95.0,93.57262506859138,Alto
48.0,10.0,37.5,8.0,4.0,77.0,75.09596783172094,Alto
42.0,8.0,27.8,10.0,1.0,56.0,55.65773108358351,Alto
59.0,31.0,16.8,8.0,1.0,34.0,33.656925774054976,Bajo
49.0,0.0,46.3,1.0,4.0,92.0,92.6838220525758,Alto
32.0,8.0,18.2,7.0,1.0,36.0,36.475880087547296,Bajo
26.0,1.0,10.8,3.0,3.0,21.0,21.772145961275058,Muy Bajo
27.0,4.0,13.3,3.0,4.0,28.0,26.77822431399743,Bajo
49.0,3.0,16.5,10.0,1.0,32.0,33.14614704941723,Bajo
53.0,30.0,50.4,22.0,1.0,103.0,100.71026953483255,Muy Alto
54.0,3.0,65.1,26.0,1.0,130.0,130.15263376317577,Muy Alto
31.0,12.0,22.8,3.0,1.0,47.0,45.6302301054511,Medio
66.0,7.0,25.8,29.0,2.0,51.0,51.782264961485104,Medio
38.0,16.0,19.9,14.0,2.0,40.0,39.88891809830926,Medio
47.0,16.0,10.8,4.0,2.0,21.0,21.73651993578438,Muy Bajo
43.0,12.0,17.4,9.0,1.0,35.0,34.892317867586556,Bajo
24.0,4.0,7.4,2.0,2.0,15.0,14.943522333052512,Muy Bajo
65.0,18.0,41.5,23.0,2.0,82.0,83.05412402802446,Alto
41.0,19.0,14.2,2.0,2.0,29.0,28.492253731214582,Bajo
36.0,17.0,9.0,4.0,1.0,18.0,18.08925684540263,Muy Bajo
35.0,5.0,15.4,10.0,5.0,31.0,31.02068155621,Bajo
28.0,0.0,13.1,7.0,1.0,25.0,26.32162534882637,Bajo
65.0,16.0,34.7,25.0,1.0,69.0,69.46997828091287,Alto
28.0,3.0,17.5,5.0,3.0,35.0,35.140442797151685,Bajo
47.0,3.0,65.1,10.0,1.0,130.0,130.11161312885847,Muy Alto
44.0,1.0,54.8,17.0,3.0,109.0,109.62657428158434,Muy Alto
42.0,21.0,15.2,3.0,2.0,30.0,30.48369591539059,Bajo
49.0,11.0,21.0,3.0,2.0,43.0,42.11032163556189,Medio
54.0,14.0,21.9,6.0,2.0,44.0,43.9105849592819,Medio
28.0,4.0,12.0,8.0,1.0,24.0,24.11309365549459,Muy Bajo
55.0,7.0,45.3,5.0,3.0,89.0,90.6544544523021,Alto
26.0,6.0,31.9,0.0,1.0,65.0,63.79412320774731,Alto
38.0,11.0,63.2,16.0,1.0,126.0,126.27913649302602,Muy Alto
29.0,5.0,23.6,4.0,4.0,48.0,47.33173423383926,Medio
30.0,10.0,9.9,1.0,4.0,20.0,19.974957247090483,Muy Bajo
30.0,0.0,16.6,3.0,4.0,33.0,33.384687422060544,Bajo
58.0,22.0,16.2,17.0,1.0,33.0,32.50616078425766,Bajo
47.0,4.0,41.7,23.0,2.0,82.0,83.46617740710772,Alto
60.0,31.0,21.2,22.0,2.0,43.0,42.4875746880736,Medio
53.0,30.0,51.9,23.0,1.0,105.0,103.70474700429259,Muy Alto
38.0,19.0,24.5,18.0,4.0,50.0,49.1162505404734,Medio
31.0,3.0,24.0,2.0,5.0,49.0,48.16599726744751,Medio
69.0,28.0,5.8,23.0,1.0,12.0,11.766685398493928,Muy Bajo
54.0,29.0,65.1,11.0,1.0,130.0,130.02943296120827,Muy Alto
41.0,19.0,33.4,15.0,1.0,65.0,66.79473944035271,Alto
31.0,4.0,16.4,0.0,1.0,33.0,32.88642014279762,Bajo
45.0,8.0,65.1,16.0,1.0,130.0,130.09741974477743,Muy Alto
24.0,0.0,10.8,1.0,1.0,22.0,21.714026898405184,Muy Bajo
50.0,13.0,65.1,27.0,2.0,130.0,130.13404203517354,Muy Alto
42.0,15.0,10.2,3.0,1.0,20.0,20.50319184788111,Muy Bajo
22.0,2.0,29.6,0.0,4.0,61.0,59.292725101755174,Alto
29.0,9.0,12.5,5.0,3.0,25.0,25.143391000945112,Muy Bajo
43.0,14.0,21.6,4.0,1.0,45.0,43.256897268206146,Medio
31.0,11.0,14.0,0.0,4.0,29.0,28.152402071103634,Bajo
28.0,1.0,20.8,1.0,1.0,43.0,41.67189113087796,Medio
28.0,9.0,23.9,0.0,2.0,47.0,47.85215347033028,Medio
41.0,8.0,58.9,10.0,5.0,118.0,117.81684504053212,Muy Alto
52.0,19.0,37.9,29.0,2.0,75.0,75.84747181536761,Alto
45.0,13.0,31.2,23.0,3.0,64.0,62.5040450575825,Alto
36.0,12.0,25.7,13.0,1.0,51.0,51.443552172766054,Medio
25.0,2.0,10.0,0.0,5.0,20.0,20.21939971903008,Muy Bajo
34.0,15.0,16.9,4.0,2.0,33.0,33.88215372853958,Bajo
20.0,1.0,15.1,0.0,4.0,30.0,30.360670606981127,Bajo
31.0,4.0,15.2,7.0,2.0,30.0,30.530279518876398,Bajo
35.0,16.0,24.2,10.0,4.0,48.0,48.50977412633484,Medio
21.0,0.0,9.0,0.0,4.0,18.0,18.195626152534576,Muy Bajo
42.0,5.0,23.6,12.0,1.0,46.0,47.29224961280989,Medio
33.0,0.0,16.1,1.0,1.0,32.0,32.3092432152814,Bajo
40.0,16.0,57.5,7.0,1.0,114.0,114.87728979600689,Muy Alto
47.0,2.0,28.6,24.0,4.0,58.0,57.39169632767059,Alto
65.0,21.0,65.1,29.0,3.0,130.0,130.16754252817756,Muy Alto
34.0,10.0,11.3,2.0,1.0,24.0,22.697506858674608,Muy Bajo
26.0,0.0,15.1,9.0,5.0,31.0,30.419367055692426,Bajo
61.0,26.0,11.6,0.0,2.0,23.0,23.319718049728266,Muy Bajo
42.0,3.0,45.8,21.0,5.0,93.0,91.71759255177321,Alto
59.0,31.0,22.7,15.0,1.0,46.0,45.4400397437481,Medio
36.0,4.0,16.6,0.0,1.0,34.0,33.296751927095556,Bajo
55.0,28.0,65.1,21.0,1.0,130.0,130.05128667590745,Muy Alto
41.0,19.0,14.1,2.0,2.0,29.0,28.292727028681387,Bajo
